,Date,Open,High,Low,Close,DeltaDJ,Delta%-DJ,Delta%-DJ-CUM
0,1985-01-29,1277.72,1295.49,1266.89,1292.62,14.899999999999864,0.0,0.0
1,1985-01-30,1297.37,1305.1,1278.93,1287.88,-9.489999999999782,-0.007314798399839508,-0.007314798399839508
2,1985-01-31,1283.24,1293.4,1272.64,1286.77,3.5299999999999727,0.0027508494124247784,-0.00456394898741473
3,1985-02-01,1276.94,1286.11,1269.77,1277.72,0.7799999999999727,0.0006108352780866546,-0.003953113709328075
4,1985-02-04,1272.08,1294.94,1268.99,1290.08,18.0,0.0141500534557575,0.010196939746429426
5,1985-02-05,1294.06,1301.13,1278.6,1285.23,-8.829999999999927,-0.006823485773457125,0.0033734539729723
6,1985-02-06,1284.89,1294.5,1275.07,1280.59,-4.300000000000182,-0.003346589980465395,2.686399250690502e-05
7,1985-02-07,1285.0,1297.04,1279.81,1290.08,5.079999999999927,0.003953307392996052,0.003980171385502957
8,1985-02-08,1290.08,1297.15,1281.36,1289.97,-0.10999999999989996,-8.526603001356502e-05,0.003894905355489392
9,1985-02-11,1287.99,1291.74,1268.66,1276.06,-11.930000000000064,-0.009262494274023916,-0.005367588918534524
10,1985-02-12,1271.2,1283.13,1266.34,1276.61,5.4099999999998545,0.004255821271239659,-0.001111767647294865
11,1985-02-13,1277.83,1304.66,1274.51,1297.92,20.090000000000146,0.01572196614573155,0.014610198498436684
12,1985-02-14,1301.79,1307.53,1283.68,1287.88,-13.909999999999854,-0.010685287181496136,0.003924911316940548
13,1985-02-15,1289.2,1296.27,1275.07,1282.02,-7.180000000000064,-0.00556934533043753,-0.0016444340134969815
14,1985-02-19,1279.81,1287.43,1273.52,1280.59,0.7799999999999727,0.0006094654675303153,-0.0010349685459666662
15,1985-02-20,1280.15,1292.51,1272.53,1283.13,2.980000000000018,0.002327852204819762,0.0012928836588530957
16,1985-02-21,1280.37,1287.1,1272.64,1279.04,-1.3299999999999272,-0.001038762232792027,0.00025412142606106875
17,1985-02-22,1277.94,1286.55,1269.99,1275.84,-2.1000000000001364,-0.0016432696370722697,-0.001389148211011201
18,1985-02-25,1269.99,1283.13,1263.91,1277.5,7.509999999999991,0.005913432389231404,0.004524284178220202
19,1985-02-26,1276.28,1293.18,1272.31,1286.11,9.829999999999927,0.007702071645720318,0.012226355823940521
20,1985-02-27,1285.67,1295.27,1274.4,1281.03,-4.6400000000001,-0.0036090131993436105,0.00861734262459691
21,1985-02-28,1278.05,1288.32,1271.42,1284.01,5.960000000000036,0.004663354328860402,0.013280696953457313
22,1985-03-01,1285.34,1309.96,1282.69,1299.36,14.019999999999982,0.010907619773756348,0.02418831672721366
23,1985-03-04,1299.91,1304.55,1283.13,1289.53,-10.38000000000011,-0.007985168203952665,0.016203148523260994
24,1985-03-05,1290.08,1300.02,1281.03,1291.85,1.7699999999999818,0.0013720079374922346,0.01757515646075323
25,1985-03-06,1291.85,1296.93,1275.51,1280.37,-11.480000000000018,-0.008886480628555961,0.008688675832197268
26,1985-03-07,1276.83,1283.24,1265.46,1271.53,-5.2999999999999545,-0.004150904975603608,0.00453777085659366
27,1985-03-08,1273.41,1280.81,1264.13,1269.66,-3.75,-0.002944848870355973,0.0015929219862376868
28,1985-03-11,1268.77,1277.05,1260.93,1268.55,-0.22000000000002728,-0.00017339628143794958,0.0014195257047997373
29,1985-03-12,1267.56,1279.48,1262.48,1271.75,4.190000000000055,0.003305563444728498,0.004725089149528235
30,1985-03-13,1270.98,1278.27,1257.62,1261.7,-9.279999999999973,-0.007301452422540065,-0.00257636327301183
31,1985-03-14,1258.72,1269.21,1254.2,1260.05,1.3299999999999272,0.0010566289564000947,-0.0015197343166117353
32,1985-03-15,1259.72,1266.89,1245.14,1247.35,-12.370000000000118,-0.009819642460229351,-0.011339376776841086
33,1985-03-18,1252.65,1260.93,1242.82,1249.67,-2.980000000000018,-0.002378956611982611,-0.013718333388823698
34,1985-03-19,1249.01,1274.18,1245.69,1271.09,22.079999999999927,0.017678000976773547,0.003959667587949849
35,1985-03-20,1271.53,1277.39,1257.84,1265.24,-6.289999999999964,-0.004946796379165229,-0.0009871287912153809
36,1985-03-21,1263.8,1278.93,1257.62,1268.22,4.420000000000073,0.0034973888273461566,0.0025102600361307757
37,1985-03-22,1272.42,1277.39,1261.7,1267.45,-4.970000000000027,-0.003905943006240099,-0.0013956829701093233
38,1985-03-25,1261.7,1268.33,1252.87,1259.94,-1.759999999999991,-0.0013949433304271941,-0.0027906263005365176
39,1985-03-26,1257.07,1267.56,1252.1,1259.72,2.650000000000091,0.0021080767180825977,-0.0006825495824539199
40,1985-03-27,1260.16,1270.87,1255.96,1264.91,4.75,0.0037693626206196035,0.0030868130381656836
41,1985-03-28,1265.9,1275.51,1256.63,1260.71,-5.190000000000055,-0.004099849909155584,-0.0010130368709899006
42,1985-03-29,1263.47,1270.65,1255.85,1266.78,3.3099999999999454,0.002619769365319276,0.0016067324943293752
43,1985-04-01,1264.8,1276.28,1260.49,1272.75,7.9500000000000455,0.00628557874762812,0.007892311241957495
44,1985-04-02,1273.96,1280.15,1261.48,1265.68,-8.279999999999973,-0.006499419134038724,0.0013928921079187709
45,1985-04-03,1264.69,1268.11,1251.55,1258.06,-6.630000000000109,-0.005242391416078335,-0.003849499308159564
46,1985-04-04,1256.29,1264.24,1248.34,1259.05,2.759999999999991,0.002196944972896378,-0.0016525543352631858
47,1985-04-08,1259.5,1267.01,1246.02,1252.98,-6.519999999999982,-0.005176657403731625,-0.006829211738994811
48,1985-04-09,1252.21,1262.04,1246.58,1253.86,1.6499999999998636,0.0013176703588055226,-0.005511541380189288
49,1985-04-10,1256.85,1269.1,1252.1,1259.94,3.0900000000001455,0.0024585272705574617,-0.0030530141096318263
50,1985-04-11,1265.24,1274.85,1257.18,1263.69,-1.5499999999999545,-0.0012250640194745302,-0.004278078129106357
51,1985-04-12,1263.69,1270.43,1257.29,1265.68,1.990000000000009,0.0015747533018382743,-0.0027033248272680826
52,1985-04-15,1262.59,1272.42,1257.84,1266.78,4.190000000000055,0.0033185753094829317,0.0006152504822148491
53,1985-04-16,1268.11,1276.61,1256.96,1269.55,1.4400000000000546,0.00113554817799722,0.001750798660212069
54,1985-04-17,1269.66,1277.5,1263.47,1272.31,2.6499999999998636,0.0020871729439376394,0.0038379716041497085
55,1985-04-18,1278.82,1281.91,1260.82,1265.13,-13.689999999999827,-0.010705181339046799,-0.00686720973489709
56,1985-04-19,1265.13,1272.53,1258.5,1266.56,1.4299999999998363,0.0011303186233824478,-0.005736891111514642
57,1985-04-22,1269.77,1273.63,1257.62,1266.56,-3.2100000000000364,-0.0025280168849476964,-0.008264907996462338
58,1985-04-23,1265.35,1282.91,1261.15,1278.71,13.360000000000127,0.010558343541312782,0.002293435544850444
59,1985-04-24,1279.49,1286.44,1269.88,1278.49,-1.0,-0.0007815614033716559,0.0015118741414787882
60,1985-04-25,1276.83,1289.2,1272.53,1284.78,7.9500000000000455,0.006226357463405501,0.007738231604884288
61,1985-04-26,1286.22,1290.3,1270.54,1275.18,-11.039999999999964,-0.008583290572374837,-0.0008450589674905487
62,1985-04-29,1272.86,1277.94,1257.4,1259.72,-13.139999999999873,-0.010323209151045577,-0.011168268118536126
63,1985-04-30,1256.74,1266.23,1245.8,1258.06,1.3199999999999363,0.0010503365851329124,-0.010117931533403214
64,1985-05-01,1257.18,1262.81,1239.07,1242.05,-15.13000000000011,-0.012034871696972675,-0.02215280323037589
65,1985-05-02,1244.37,1251.21,1235.53,1242.27,-2.099999999999909,-0.0016876009546998958,-0.023840404185075787
66,1985-05-03,1243.71,1253.86,1238.3,1247.24,3.5299999999999727,0.0028382822362126,-0.021002121948863188
67,1985-05-06,1246.91,1256.4,1241.39,1247.79,0.8799999999998818,0.0007057446006527189,-0.02029637734821047
68,1985-05-07,1248.23,1261.37,1243.15,1252.75,4.519999999999982,0.003621127516563439,-0.01667524983164703
69,1985-05-08,1248.67,1258.94,1239.51,1249.78,1.1099999999999,0.0008889458383719476,-0.015786303993275082
70,1985-05-09,1251.88,1265.57,1246.58,1260.27,8.389999999999873,0.006701920311850874,-0.009084383681424207
71,1985-05-10,1268.99,1282.46,1261.59,1274.18,5.190000000000055,0.004089866744418832,-0.004994516937005374
72,1985-05-13,1277.61,1283.57,1268.77,1277.5,-0.10999999999989996,-8.609826159774889e-05,-0.005080615198603124
73,1985-05-14,1281.47,1288.65,1267.67,1273.3,-8.170000000000073,-0.006375490647459615,-0.011456105846062738
74,1985-05-15,1271.2,1283.57,1265.46,1273.52,2.3199999999999363,0.0018250471994964886,-0.00963105864656625
75,1985-05-16,1276.72,1285.11,1270.1,1278.05,1.3299999999999272,0.001041731938091302,-0.008589326708474948
76,1985-05-17,1276.83,1295.83,1271.42,1285.34,8.509999999999991,0.0066649436495069755,-0.0019243830589679729
77,1985-05-20,1298.95,1310.37,1292.23,1304.88,5.930000000000064,0.004565225759267149,0.0026408427002991763
78,1985-05-21,1305.0,1316.08,1297.49,1309.7,4.7000000000000455,0.0036015325670498434,0.006242375267349019
79,1985-05-22,1305.22,1308.92,1294.35,1303.76,-1.4600000000000364,-0.0011185853725808955,0.005123789894768124
80,1985-05-23,1301.75,1307.8,1290.99,1296.71,-5.039999999999964,-0.0038717111580564346,0.0012520787367116897
81,1985-05-24,1295.47,1305.67,1291.11,1301.97,6.5,0.00501748400194524,0.00626956273865693
82,1985-05-28,1305.33,1312.84,1293.23,1301.52,-3.8099999999999454,-0.002918802141987042,0.003350760596669888
83,1985-05-29,1300.96,1308.36,1292.79,1302.98,2.019999999999982,0.0015526995449514065,0.004903460141621295
84,1985-05-30,1306.45,1314.18,1293.91,1305.78,-0.6700000000000728,-0.0005128401393088696,0.004390620002312425
85,1985-05-31,1302.76,1320.79,1298.72,1315.41,12.650000000000091,0.00971015382725912,0.014100773829571544
86,1985-06-03,1321.24,1325.04,1304.21,1310.93,-10.309999999999945,-0.007803275710695972,0.006297498118875572
87,1985-06-04,1310.6,1321.24,1304.44,1315.3,4.7000000000000455,0.0035861437509537965,0.009883641869829369
88,1985-06-05,1320.56,1331.77,1312.61,1320.56,0.0,0.0,0.009883641869829369
89,1985-06-06,1317.2,1330.53,1311.94,1327.28,10.079999999999927,0.007652596416641305,0.017536238286470673
90,1985-06-07,1329.64,1331.99,1312.95,1316.42,-13.220000000000027,-0.009942540838121617,0.007593697448349056
91,1985-06-10,1314.29,1322.58,1307.24,1318.44,4.150000000000091,0.003157598399135724,0.01075129584748478
92,1985-06-11,1319.0,1323.81,1308.02,1313.84,-5.160000000000082,-0.00391205458680825,0.006839241260676529
93,1985-06-12,1312.05,1318.21,1300.74,1306.34,-5.710000000000036,-0.004351968293891267,0.0024872729667852625
94,1985-06-13,1302.2,1308.13,1285.39,1290.1,-12.100000000000136,-0.009291967439717505,-0.006804694472932243
95,1985-06-14,1297.38,1305.44,1288.88,1300.96,3.5799999999999272,0.002759407421110181,-0.004045287051822062
96,1985-06-17,1298.95,1303.99,1288.75,1298.39,-0.5599999999999454,-0.00043111744101000457,-0.004476404492832067
97,1985-06-18,1299.4,1312.39,1293.68,1304.77,5.369999999999891,0.004132676619978367,-0.0003437278728536993
98,1985-06-19,1304.77,1312.72,1293.57,1297.38,-7.389999999999873,-0.005663833472565948,-0.0060075613454196475
99,1985-06-20,1296.71,1305.44,1287.75,1299.73,3.019999999999982,0.002328971011251538,-0.0036785903341681097
100,1985-06-21,1297.27,1326.05,1293.79,1324.48,27.210000000000036,0.020974816345093957,0.01729622601092585
